file,original_name,best_match,confidence,status,reason,method,top_sim,margin,top_candidates
filip.ttl,bearing_torque_coefficient_b,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
filip.ttl,electromagnetic_torque_Te,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
filip.ttl,load_torque_TL,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
filip.ttl,mechanical_speed_omega,angular_frequency,0.95,ACCEPT,"The OEM variable 'mechanical_speed_omega' typically refers to the angular velocity of a rotating machine, measured in radians per second (rad/s). Among the candidates, 'angular_frequency' is defined with the unit symbol 'rad/s' and matches the physical meaning of 'mechanical_speed_omega'. Other candidates either refer to different physical quantities (e.g., air speed, torque) or use different units (e.g., rpm, rev/s). Therefore, 'angular_frequency' is the most semantically and technically appropriate mapping.",LLM,0.4513278007507324,0.01529356837272644,"[{""id"": ""minimum_air_speed"", ""sim"": 0.4513}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.436}, {""id"": ""rotational_frequency"", ""sim"": 0.4314}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4116}, {""id"": ""angular_frequency"", ""sim"": 0.4112}]"
filip.ttl,synchronous_speed_omega_e,,0.42947888374328613,HUMAN_REVIEW,Low similarity (top_sim=0.429 < MIN_SIM=0.45),LOW_SIM,0.42947888374328613,0.005860000848770142,"[{""id"": ""angular_frequency"", ""sim"": 0.4295}, {""id"": ""rotational_frequency"", ""sim"": 0.4236}, {""id"": ""minimum_air_speed"", ""sim"": 0.421}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.4041}, {""id"": ""frequency"", ""sim"": 0.4012}]"
filip.ttl,slip_frequency_omega_sl,slip_ratio,0.4828067719936371,ACCEPT,"Auto by margin (top_sim=0.483, margin=0.067)",AUTO_MARGIN,0.4828067719936371,0.0667729377746582,"[{""id"": ""slip_ratio"", ""sim"": 0.4828}, {""id"": ""angular_frequency"", ""sim"": 0.416}, {""id"": ""rotational_frequency"", ""sim"": 0.3996}, {""id"": ""naturalFrequency_Hz"", ""sim"": 0.3928}, {""id"": ""frequency"", ""sim"": 0.3715}]"
filip.ttl,pole_pairs_p,number_of_poles,0.529553234577179,ACCEPT,"Auto by margin (top_sim=0.530, margin=0.130)",AUTO_MARGIN,0.529553234577179,0.12950044870376587,"[{""id"": ""number_of_poles"", ""sim"": 0.5296}, {""id"": ""power_factor"", ""sim"": 0.4001}, {""id"": ""power"", ""sim"": 0.366}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3575}, {""id"": ""breakdown_torque"", ""sim"": 0.3574}]"
filip.ttl,moment_of_inertia_J,moment_of_inertia,0.5375337600708008,ACCEPT,"Auto by margin (top_sim=0.538, margin=0.121)",AUTO_MARGIN,0.5375337600708008,0.12114650011062622,"[{""id"": ""moment_of_inertia"", ""sim"": 0.5375}, {""id"": ""charpyV_J"", ""sim"": 0.4164}, {""id"": ""inertiaRatio_Ie_It"", ""sim"": 0.403}, {""id"": ""torque"", ""sim"": 0.3798}, {""id"": ""mass"", ""sim"": 0.3761}]"
filip.ttl,stator_current_d_ids,locked_rotor_current,0.5,ACCEPT,"The variable 'stator_current_d_ids' most closely matches 'locked_rotor_current' based on the highest similarity score (0.504). Both refer to current measurements related to the stator, and 'locked_rotor_current' is a standard property in motor operating limits. However, the confidence is moderate due to the lack of explicit mention of 'stator' or 'd-axis' in the ontology candidate descriptions.",LLM,0.5040317177772522,0.03987818956375122,"[{""id"": ""locked_rotor_current"", ""sim"": 0.504}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4642}, {""id"": ""rated_current"", ""sim"": 0.4556}, {""id"": ""breakdown_torque"", ""sim"": 0.4492}, {""id"": ""copper_losses"", ""sim"": 0.4273}]"
filip.ttl,stator_current_q_iqs,locked_rotor_current,0.47,ACCEPT,"The OEM variable 'stator_current_q_iqs' most closely matches 'locked_rotor_current' based on the highest similarity score (0.472). Both refer to specific current measurements in the stator, and while 'locked_rotor_current' is not exactly the q-axis stator current, it is the closest available ontology property among the candidates. No candidate directly represents the q-axis stator current, so this is the best available mapping.",LLM,0.472351610660553,0.03076079487800598,"[{""id"": ""locked_rotor_current"", ""sim"": 0.4724}, {""id"": ""rated_current"", ""sim"": 0.4416}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4392}, {""id"": ""breakdown_torque"", ""sim"": 0.4225}, {""id"": ""linked_flux"", ""sim"": 0.4175}]"
