file,original_name,best_match,confidence,status,reason,method,top_sim,margin,top_candidates
lassi.ttl,power_P_N,power_factor,0.48,ACCEPT,"The variable 'power_P_N' likely refers to the nominal power factor, as indicated by the 'P_N' suffix (commonly used for nominal values) and the highest similarity score among candidates. The ontology candidate 'power_factor' has a unit symbol 'pu' (per unit), which aligns with typical representations of power factor. Other candidates refer to power quantities (output, input, rated), but 'power_factor' is the closest semantic match.",LLM,0.482252836227417,0.005133569240570068,"[{""id"": ""power_factor"", ""sim"": 0.4823}, {""id"": ""output_power"", ""sim"": 0.4771}, {""id"": ""input_power"", ""sim"": 0.4767}, {""id"": ""power"", ""sim"": 0.4584}, {""id"": ""rated_output_power"", ""sim"": 0.458}]"
lassi.ttl,current_I_N,,0.3610183000564575,NO_MATCH,Low similarity (top_sim=0.361 < MIN_SIM=0.45),LOW_SIM,0.3610183000564575,0.0009104013442993164,"[{""id"": ""locked_rotor_current"", ""sim"": 0.361}, {""id"": ""rated_current"", ""sim"": 0.3601}, {""id"": ""resistance"", ""sim"": 0.3326}, {""id"": ""inertiaRatio_Ie_It"", ""sim"": 0.3319}, {""id"": ""torque"", ""sim"": 0.3215}]"
lassi.ttl,voltage_U_N,,0.44366225600242615,HUMAN_REVIEW,Low similarity (top_sim=0.444 < MIN_SIM=0.45),LOW_SIM,0.44366225600242615,0.07715451717376709,"[{""id"": ""rated_voltage"", ""sim"": 0.4437}, {""id"": ""linked_flux"", ""sim"": 0.3665}, {""id"": ""power_factor"", ""sim"": 0.3615}, {""id"": ""resistance"", ""sim"": 0.3586}, {""id"": ""copper_losses"", ""sim"": 0.3536}]"
lassi.ttl,torque_T_N,torque,0.95,ACCEPT,"The OEM variable 'torque_T_N' represents torque in Newton-meters (Nm), which directly matches the ontology candidate 'torque' with unitSymbol Nm and a relevant domain (MotorRatedPoint). The similarity score is the highest among candidates, and the unit and context align precisely.",LLM,0.4860740303993225,0.010121524333953857,"[{""id"": ""torque"", ""sim"": 0.4861}, {""id"": ""breakdown_torque"", ""sim"": 0.476}, {""id"": ""qEmax_kNm"", ""sim"": 0.4633}, {""id"": ""TorqueMonitoringSystem"", ""sim"": 0.4614}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4582}]"
lassi.ttl,frequency_f_N,naturalFrequency_Hz,0.45,HUMAN_REVIEW,"The OEM variable 'frequency_f_N' likely refers to a natural frequency, as suggested by the '_N' suffix. Among the candidates, 'naturalFrequency_Hz' is the closest semantic match, with a similarity score of 0.4476. The description also references vibration natural frequency, which aligns with typical engineering nomenclature for 'f_N'. The other candidates refer to general frequency, angular frequency, or sampling rate, which are less specific to natural frequency.",LLM,0.45019811391830444,0.002622544765472412,"[{""id"": ""angular_frequency"", ""sim"": 0.4502}, {""id"": ""naturalFrequency_Hz"", ""sim"": 0.4476}, {""id"": ""frequency"", ""sim"": 0.4365}, {""id"": ""rotational_frequency"", ""sim"": 0.4029}, {""id"": ""samplingRate_Hz"", ""sim"": 0.3249}]"
lassi.ttl,speed_n_N,,0.4194025695323944,HUMAN_REVIEW,Low similarity (top_sim=0.419 < MIN_SIM=0.45),LOW_SIM,0.4194025695323944,0.017461925745010376,"[{""id"": ""minimum_air_speed"", ""sim"": 0.4194}, {""id"": ""nn_rpm"", ""sim"": 0.4019}, {""id"": ""n_bollard_rpm"", ""sim"": 0.3892}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.3861}, {""id"": ""rudderDesignSpeed_kn"", ""sim"": 0.3808}]"
lassi.ttl,efficiency_eta,,0.4382840394973755,HUMAN_REVIEW,Low similarity (top_sim=0.438 < MIN_SIM=0.45),LOW_SIM,0.4382840394973755,0.0002542734146118164,"[{""id"": ""efficiency_class_ie"", ""sim"": 0.4383}, {""id"": ""efficiency"", ""sim"": 0.438}, {""id"": ""power_factor"", ""sim"": 0.392}, {""id"": ""linked_flux"", ""sim"": 0.3761}, {""id"": ""rated_output_power"", ""sim"": 0.3742}]"
lassi.ttl,input_power_P1,input_power,0.51,ACCEPT,"The OEM variable 'input_power_P1' most closely matches the ontology property 'input_power' based on the highest similarity score (0.5104). Both refer to the input power of a motor, and the ontology property specifies the same unit (W) and relevant domain. Other candidates have lower similarity and do not directly reference input power.",LLM,0.5104031562805176,0.045198917388916016,"[{""id"": ""input_power"", ""sim"": 0.5104}, {""id"": ""output_power"", ""sim"": 0.4652}, {""id"": ""rated_output_power"", ""sim"": 0.4585}, {""id"": ""power_factor"", ""sim"": 0.4434}, {""id"": ""power"", ""sim"": 0.4191}]"
lassi.ttl,shaft_power_P2,output_power,0.85,ACCEPT,"The OEM variable 'shaft_power_P2' refers to the mechanical power delivered by the shaft, which is commonly termed as 'output power' in motor and machinery contexts. Among the candidates, 'output_power' has the highest similarity score and its definition aligns with the concept of shaft power, as it represents the power output from the motor shaft. The unit (W) and source (IEC 60034-2-1:2024) further support this mapping.",LLM,0.5002341270446777,0.004756033420562744,"[{""id"": ""output_power"", ""sim"": 0.5002}, {""id"": ""power"", ""sim"": 0.4955}, {""id"": ""rated_output_power"", ""sim"": 0.4947}, {""id"": ""power_factor"", ""sim"": 0.4928}, {""id"": ""input_power"", ""sim"": 0.4911}]"
lassi.ttl,stator_copper_losses_P_s,copper_losses,0.5881788730621338,ACCEPT,"Auto by margin (top_sim=0.588, margin=0.141)",AUTO_MARGIN,0.5881788730621338,0.14105254411697388,"[{""id"": ""copper_losses"", ""sim"": 0.5882}, {""id"": ""locked_rotor_current"", ""sim"": 0.4471}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4453}, {""id"": ""power_factor"", ""sim"": 0.4443}, {""id"": ""rated_output_power"", ""sim"": 0.428}]"
